,agencyAcronym,allowLateComment,attachmentCount,commentDueDate,commentStartDate,commentText,docketId,docketTitle,docketType,documentId,documentStatus,documentType,frNumber,numberOfCommentsReceived,openForComment,postedDate,rin,title,startDate,daysSince,Days
300,CMS,False,0,,,"if enacted, this regulation will practically shut down the development of potential life-saving medicines and decrease medication supplies, putting countless American lives at risk.

Dont let that happen.

bureaucrats to reject socialist price controls.






 

 Please write your comment here.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0639,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,TX,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
301,CMS,False,1,,,See attached file(s),CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1060,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,DC,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
302,CMS,False,0,,,Stop Imposing Socialist on America. I am a USA Veteran and fought for our right under the Constitution. If you do not like it here. Then move out of America NOW,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2399,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,FL,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
303,CMS,False,0,,,Stop big government bureaucrats from imposing socialist price controls!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0573,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,OR,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
304,CMS,False,0,,,Please reject Socialist style price controls on the American Healthcare system. The great strides made in American Healthcare have been by  excelling under the capitalist system of our country. As a vet I served to protect that in America!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1732,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,MI,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
305,CMS,False,0,,,"December 27, 2018

Via Federal eRulemaking Portal: http://www.regulations.gov

Seema Verma
Administrator
Centers for Medicare & Medicaid Services 
Department of Health and Human Services
P.O. Box 8013
Baltimore, MD 21244-8013

Re: 	CMS-5528-ANPRM
	Comments on CMS Advanced Notice of Proposed Rulemaking International Pricing Index Model for Medicare Part B Drugs 

Dear Administrator Verma:

Sioux Center Health appreciates the opportunity to submit comments on the Centers for Medicare & Medicaid Services (CMS) Advanced Notice of Proposed Rulemaking (""Advanced Notice"") regarding the International Pricing Index (IPI) Model for Medicare Part B Drugs.  Sioux Center Health is a critical access hospital (CAH) that participates in the 340B program by virtue of providing safety net services to individuals located in rural and remote locations in the United States. CAHs face significant financial challenges and often struggle to keep their doors open. In fact, 90 rural hospitals have closed since 2010.  

We applaud the Administration's efforts to address the issue of high drug prices. CMS appears to be focused on using the IPI Model to test changes in payment for drugs that are currently paid by Medicare Part B based on average sales price (ASP). CMS intends for the IPI Model to incentivize providers to seek out lower costs for drugs and reduce inappropriate utilization by changing the add-on payment for drugs paid based on ASP. However, CMS has solicited feedback on whether to include CAHs in the IPI Model. Medicare recognizes that CAHs are unique and pays CAHs based on costs, not ASP. As providers that are not paid based on ASP, CMS does not need to include CAHs in the model to achieve its goals. For this reason and given the unique patient populations that we treat, and the challenges rural patients could face in accessing care if our hospital were included in the model, we ask that CMS exclude CAHs from the model. 



In addition, we are concerned that including our hospital in the IPI Model could limit our patients access to Part B drugs or disrupt their treatment. For example, model vendors could restrict how hospitals order drugs by requiring hospitals to submit patient and/or prescription information prior to shipping the drugs, limiting which hospital locations are able to receive drug shipments, or limiting the amount of inventory hospitals are able to access in advance of patient treatment. Such disruptions to the distribution system could also increase white/brown bagging practices, which could lead to drug safety and efficacy issues for patients. This impact would be especially problematic for our patients who may need to travel significant distances to receive care. For example, Avera Health is a rural healthcare system that spans over a four state area.  We try to help local patients receive services and infusions closer to home at their rural hospitals when working with specialty physicians within the Avera Health system to improve patient care and minimize patient travel time and costs.   


Participating in the IPI Model would also create operational burdens that could affect our ability to treat patients. Model participants would need to track model drugs given to Part B patients, which would require the creation of a manual process or investment in software to track model drugs. These operational burdens would be especially challenging for 340B hospitals, which already operate complex management systems to manage 340B and non-340B drug inventories. Imposing additional inventory tracking requirements on 340B hospitals would strain our scarce resources and further limit our ability to treat rural patients. 

We appreciate the opportunity to provide comments on this Advanced Notice. For the reasons outlined above, we respectfully urge CMS to exclude CAHs from the IPI Model.

Sincerely,

Sioux Center Health




",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0558,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,IA,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
306,CMS,False,0,,,STOP Big Government Bureaucrats from Imposing Socialist Price Controls!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0106,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,WA,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
307,CMS,False,0,,,GET OUT OF MY HEALTHCARE and OUT OF MY BUSINESS you sleazy bunch of scum bags.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0880,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,TN,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
308,CMS,False,0,,,Do NOT use Socialist price controls on OUR economy!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1786,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,NJ,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
309,CMS,False,0,,,"Stop trying to be socialist 
Stop trying to be a failing European  country 
Stop imposing price controls",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0721,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,MT,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
310,CMS,False,1,,,These comments are submitted on behalf of the Plasma Protein Therapeutics Association.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1284,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,MD,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
311,CMS,False,0,,,"Stop transforming this country into something that it was not intended to be -- socialistic.  If you want to be part of that experiment, go where it is practiced.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2565,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,FL,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
312,CMS,False,0,,,Please DO NOT IMPOSE European social price controls on medical profession and prescription drug control.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1642,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,PA,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
313,CMS,False,0,,,"NO SOCIALIST PRICE CONTROLS 



 write your comment here.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1957,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,CA,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
314,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0150,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,TX,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
315,CMS,False,0,,,"Please let the free market work. It is because of the free market that the world enjoys all that we have now. Innovation only happens when free people are free to develop the God given talents they have. To solve problems. Humanity suffers when Big Government acts like a charity using tax payer money to finance grandiose ideas by a scant few. The bureaucracy will always stifle the ability to create great ideas and remedies that will save lives simply because of the way it works. People who will never understand how this industry works will be in charge of everything to do with it. Let the market work and more people will be helped. I never advocate for no regulations and accountability but one size fits all never works. God Bless,",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2623,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,KS,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
316,CMS,False,0,,,"it is time we rely on our U S Constitution to make decisions &amp; enforce laws rather than let leftist motives/agendas drive our future.
Let the free market guide our pricing &amp; wages so people are motivated to grow &amp; move forward rather than stagnate.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1938,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,PA,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
317,CMS,False,0,,,Please make things fair for hard working Americans.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1652,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,MN,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
318,CMS,False,0,,,"Free market competitive capitalism is the best way to control price increases. Government socialist price control has proven to be a disaster. Stop big government socialist price control now, it will ruin our country. Thank you, God bless you, God bless America, and have a Merry Christmas.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2566,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,TX,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
319,CMS,False,0,,,"As a Legal Immigrant coming from Europe, I know how socialized health insurance works. Only Your politician and the rich have adequate medical treatment. The rest = We the People, cannot afford good health!!!!! NO, to Socialized Health Provider!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2188,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,CA,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
320,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0207,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,KY,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
321,CMS,False,1,,,See attached file(s),CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0977,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,DC,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
322,CMS,False,0,,,"Socialist price controls? Unbelievable, you are still trying to destroy this country! STOP THIS! Do not inflict socialist price controls! Please do the right thing now!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0902,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,UT,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
323,CMS,False,0,,,"I do not believe price controls on free market issues is a solution that should be entertained. That will only invite cronyism and corruption, and keeping out any parties that arent part of the in group",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1643,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,GA,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
324,CMS,False,0,,,"Please reject European style price controls, which are socialist in nature, and never result in any long term beneficial results or solutions, but rather stifle initiative and innovation. We cannot afford to adopt policies taking America in that direction.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0913,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,PA,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
325,CMS,False,0,,,No Price Controls!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0590,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,MI,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
326,CMS,False,0,,,"Please write your comment here.
you must certainly realize  you are inviting socialism to the US.......  not what we want or were founded on.
Sometimes it is hard to understand how we can be fooled into believing the people we trust would lead us down the wrong path.   
Deceit..... beware, it's here.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2483,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,IN,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
327,CMS,False,0,,,"I wish the Government would get out of the healthcare business.  Why is auto insurance still relatively affordable?  The Government has not gotten too involved in it.  Whatever they touch, they ruin.  Let the market determine the cost of care. Good honest competition will always keep prices in check.  Do not impose any price controls.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1004,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,OR,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
328,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0340,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,FL,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
329,CMS,False,0,,,"Leave our healthcare the way it is.
Keep Socialism in third world countries where it belongs.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1505,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,NY,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
330,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0545,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,LA,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
331,CMS,False,0,,,"/tse write your comment here.


The founders of the United States of America did not intend that the citizens of this great nation live under a corrupt and corrosive government like so many failing countries have espoused.  Stop the trend of so many bureaucrats toward a socialist nation.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2455,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,TX,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
332,CMS,False,0,,,Please write your comment here.We do not want a Socialist Country.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2208,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,GA,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
333,CMS,False,0,,,Everything the government touches ends up a train wreck. Health Care has been a train wreck ever since Obama care. Passing common sense laws a must such as pre existing conditions is a good thing. The government dose not have the right to demand everybody buy care or tax them if they don't. Taxing people for having health Care from a employer is wrong. Tax breaks to the employer for giving health care a must. Then there is an incentive for the employer to offer it. I want to keep my doctor and not have some buracrat in DC dictating my care. I also want you on the same health care that the average person gets. You are a elected representative no special deals because you got elected.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2634,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,PA,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
334,CMS,False,0,,,This country is founded on free markets and capitalism...Not socialism!!!!  Stop government price controls!  Obey your constitutional oath!!!  Do your JOB!!!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2679,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,TX,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
335,CMS,False,0,,,Throw out socialism,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2513,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,MO,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
336,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0148,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,TX,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
337,CMS,False,0,,,No socialist medicine!! kepp our healthcare the way it has always been without government interference!! That was the best way of all.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2453,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,NC,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
338,CMS,False,0,,,Socialism is not the solution. It rewards the lazy and takes advantage of the diligent. Please don't let American medical practices abuse their power!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1558,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,GA,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
339,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0403,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,LA,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
340,CMS,False,1,,,See attached file(s),CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0808,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,SD,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
341,CMS,False,0,,,PleasGet the government out of any controlling of any prices on anything!!!!!!!!!!!!!!!!!!e write your comment here.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2523,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,TN,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
342,CMS,False,0,,,"We urge you NOT to impose European-style socialist drug price controls on American companies. If this is done, medical development will grind to a halt and our access to potentially life-saving medicines will be cut off.

Do NOT IMPOSE socialist price controls!!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2109,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,NC,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
343,CMS,False,1,,,See attached file(s),CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1247,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,DC,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
344,CMS,False,0,,,Please write your comment here. I don't want more government control. I want my freedoms according to the constitution. I'm all helping out when you can but will not abide freeloaders. When we have government telling us what to do what to say we don't have freedom anymore.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1879,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,TX,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
345,CMS,False,0,,,I do not approve of a single payer health care system.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2380,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,NC,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
346,CMS,False,0,,,Please please reject socialist price controls for drugs.  Do what is right for America. Unfortunately America is not  America anymore. This country has become so corrupt. Stop doing the wrong thing and get America back to what our forefathers planned.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1667,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,IL,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
347,CMS,False,0,,,"These bureaucrats want to impose big government price controls on American companies, destroying countless good-paying American jobs. Please give us freedom back. We need term limits to reset gov. on our side again.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1734,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,NC,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
348,CMS,False,0,,,Please write your comment here.Socialism is for Those who don't think,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0859,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,WA,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
349,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0404,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,LA,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
350,CMS,False,0,,,"We all want access to affordable medicines, but socialist Price controls wrecked Europes health care system and made it nearly impossible to develop life-saving treatments in those countries.  Our health system allows doctors to bring new medicines every day.  Stop trying to force socialism on America. Abandon European price controls!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2477,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,DE,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
351,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0353,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,FL,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
352,CMS,False,0,,,"No price controls, please.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0346,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,MS,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
