,agencyAcronym,allowLateComment,attachmentCount,commentDueDate,commentStartDate,commentText,docketId,docketTitle,docketType,documentId,documentStatus,documentType,numberOfCommentsReceived,openForComment,postedDate,rin,title
374,CMS,False,1,,,See attached file(s),CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1287,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,DC
375,CMS,False,0,,,"I don't understand why you find it okay to lie to get into office. Stop big government, big government bureaucrats, and Socialistic efforts, including Socialist Price Controls!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2320,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,UT
376,CMS,False,1,,,See attached file.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1112,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,ID
377,CMS,False,0,,,"write your comment here.
Stop this insanity now.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0951,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,MN
378,CMS,False,0,,,Please reject any legislation to impose European socialism healthcare into the United States. We want a free market system across state lines.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1577,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,WY
379,CMS,False,0,,,"This country was founded for freedom--and that includes the freedom to engage in the marketplace without government price controls.

Please vote against the institution of socialism in any for, but at this time specifically in instituting price controls!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1763,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,CO
380,CMS,False,0,,,Half the worlds cutting-edge medical treatments are invented right here in America. Our health system allows doctors to bring us new medicines every day. All these price controls will do is set us on a road to single-payer health care. Please stop trying to force socialism on pour country.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2011,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,WA
381,CMS,False,1,,,Separate Johnson & Johnson comment letter submitted.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1320,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,DC
382,CMS,False,0,,,"Please write your comment here.Americans Believe in FREE MARKETS, not socialism price control. AGAIN FREE MARKETS FOR UNITED STATES OF AMERICA",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1231,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,FL
383,CMS,False,0,,,"Stay out of health care. You've done enough damage.
No price controls - you don't know what you're doing.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2702,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,CA
384,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0354,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,WY
385,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0163,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,CA
386,CMS,False,0,,,"Stop trying to force socialism on America and abandon European price controls!  Being far left just means that you are listening to the vast majority of the country that is not.  Do your job, not your politics.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2182,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,MN
387,CMS,False,0,,,Stop Big Government Bureaucrats from Imposing Socialist Price Controls!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0587,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,WA
388,CMS,False,1,,,See attached file(s),CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1259,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,TX
389,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0286,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,LA
390,CMS,False,0,,,"We don't want it.  This is not Europe, South America, Canada, Australia, Africa, Russia, Middle East or Far East, we are Americans and have a Constitutional Republic, by the people for the people and we don't want it.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2008,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,AL
391,CMS,False,0,,,"Please do not approve any legislation which will impose price controls on any corporation or business. This is not the role of the U S Government. This would be a giant step down the slope of Socialist government control which is not contained anywhere in our constitution. 

I expect you to vote against such control tactics. Your future in the legislature depends on your strong stance against such actions.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2066,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,IL
392,CMS,False,0,,,Socialist medicine is wrong for the U.S.!  We should not be held to the many restrictions that the socialist medicine puts on people.  Socialism has never worked successfully.  Please keep America strong and great!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1550,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,NY
393,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0250,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,AR
394,CMS,False,0,,,Please stop big government bureaucrats from imposing socialist price controls.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0582,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,CA
395,CMS,False,0,,,"please stop these big government bureaucrats with with the socialist healthcare. Anything socialist is absolutely ridiculous. ""PERIOD""..",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0062,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,PA
396,CMS,False,0,,,"Please do everything you can against anything that includes price controls.

Thank you!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1869,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,TN
397,CMS,False,0,,,"I am infuriated that you continue to undermine the USA and our free, capitalistic market.  Imposing price control on Rx, particularly using another country's agenda is outrageous and unacceptable.    Socialism, communism is anathema to our constitution.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1953,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,AZ
398,CMS,False,0,,,socialist medicine  never works.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1124,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,WI
399,CMS,False,0,,,Please use All your power to stop the evil Communist Socialist Agenda to impose government controlled prices for perscription drugs and any other Left Wing new policy they ate trying to impose on the American people. Thank you. We NEED YOU TO GET IT DONE!?,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0724,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,FL
400,CMS,False,0,,,"Please reject socialist price controls 100%.
Our medical system does not need to be socialized and controlled by the government.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1827,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,TN
401,CMS,False,0,,,Please reject the imposition of price controls on prescription drugs in America. It would be more effective to reign in the FDA's regulatory powers for prescription drugs in America.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1176,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,TX
402,CMS,False,0,,,Are you for freedom of choice or imposing socialist price controls.  Remember this is the USA not a communist country.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1160,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,PA
403,CMS,False,0,,,Please write your comment here. No European medican,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2233,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,DE
404,CMS,False,0,,,Please stop any attempt to impose socialist price controls on medicines.  I have found government interference through Obamacare has made health care far worse by imposing blanket requirements on everything.  Medicine will always be best served by market controls.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1705,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,NC
405,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0238,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,OH
406,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0248,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,TX
407,CMS,False,0,,,Get rid of Obamacare repeal ASAP and do your job ! Stop trying to bring European socialism here in the USA !,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1929,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,CA
408,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0219,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,SC
409,CMS,False,0,,,Please write your comment here.Get rid of socuialistic Obama Care,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0056,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,"Ralph Litten, MO"
410,CMS,False,0,,,"Americans reject socialism. Please stop trying to ram unpopular ideas down our throats! Government has no business being in healthcare. We want less government in our lives, not more!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0038,Posted,Public Submission,1,False,2018-12-11T00:00:00-05:00,Not Assigned,"Kristin Gray, MA"
411,CMS,False,0,,,Please do not impose socialist price controls.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0609,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,KS
412,CMS,False,0,,,"As a rheumatologist,  I feel this could significantly harm our infusion buy and bill practice since our average margin is significantly higher than asp + 6% for most of our Medicare part B drugs. This is due to the rebates and discounts we receive. This revenue is needed to pay for the high administrative costs of running our practice, which includes obtaining prior authorizations for buy and bill and specialty pharmacy drugs, and  initiating and maintaining patients on free drug programs. This is very important in order to keep patients compliant with our treatment pathways, which are designed to increase the value of care we deliver.  We would be forced to reduce our staff #s significantly if buy and bill revenue is limited to 6% of ASP, and even more so if ASP were reduced by 30%. As a consequence, our ability to deliver high value care would be compromised. 


The reduction of income for rheumatologists in general would likely worsen the already existing shortage of rheumatologists practicing in the United States. This is because rheumatologists are one of the lowest paid specialists. 

Given that the group I belong to has multiple practices utilizing buy and bill drugs over a widespread geographic area, if part of our practice is included in the trial period, that would be a huge disruption to our business. 
",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1282,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,FL
413,CMS,False,0,,,Socialism is unacceptable in America. We love America. Those who prefer socialism need to go to the country that they prefer other than America.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0700,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,TN
414,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0141,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,GA
415,CMS,False,0,,,"Socialism has never worked, any where in the world.  Do NOT support, any socialist programs.  Vote for all programs or bills that support ""The Constitution of the USA"" and ""The Bill of Rights"".  If you disagree, please send me information where Socialism has worked, include country and dates.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2515,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,CA
416,CMS,False,1,,,The American Society of Hematology's comment letter is attached.  Thank you.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1301,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,DC
417,CMS,False,0,,,Price controls should not be imposed by the government. Past experience with price controls on serve to distort the market and ultimately result in shortages and other inefficiencies. Please reject any attempt to impose socialist style price controls.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1880,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,TN
418,CMS,False,1,,,The Association of American Medical Colleges (AAMC) welcomes the opportunity to comment on this ANPRM.  ,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1107,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,DC
419,CMS,False,0,,,Stop Big Government Bureaucrats from Imposing Socialist Price Controls!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0094,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,OH
420,CMS,False,1,,,See attached.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1266,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,DC
421,CMS,False,0,,,We don't need bureaucratic socialists trying to reform our health insurance or any other program for that matter. They belong elsewhere...not in the United States of America.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0850,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,UT
422,CMS,False,0,,,I do not wish to ever see Socialism in any form put into action in the United States of America. Do not attempt these actions any further.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2506,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,TX
423,CMS,False,1,,,See attached file(s),CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1294,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,DC
424,CMS,False,0,,,"Do Not bring social medicine to the United States!
Repeal obamacare, let insurance companies sell across state lines, and let We The People choose what we will!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0969,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,WI
425,CMS,False,0,,,I am all for America. We are called the United States of America not the Union of Socialist America. Enough said!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2544,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,NJ
426,CMS,False,0,,,Your brain on healthcare socialism....dead. We can't wait three months to see a doctor. Say NO!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1481,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,TN
427,CMS,False,0,,,"I am an American Citizen.  I love America and feel blessed to have been born here.  I do not want our country to end up like Valenzuela.


No to socialism.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2084,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,AZ
428,CMS,False,0,,,We dont need socialism here so dont let it happen,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2705,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,GA
429,CMS,False,0,,,Stop big government bureaucrats from imposing socialist price controls,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0124,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,CA
430,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0452,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,MD
431,CMS,False,0,,,"No price controls.  They go against everything a capitalist society embraces, endorses, and they are destructive.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2338,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,AL
432,CMS,False,0,,,"PLEASE stop government bureaucrats from 
imposing socialist price controls on pharmaceuticals.
We do need reasonably priced drugs, but socialism
has never worked.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2349,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,FL
433,CMS,False,0,,,"Please write your comment here.

REJECT ALL PRICE CONTROLS",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2562,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,CA
434,CMS,False,0,,,NO to socialized medicine!!!!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0070,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,WA
435,CMS,False,0,,,We want no form of socialism here in the US.  Please stop imposing any form of price controls here.  We need to follow our Constitution in everything.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2610,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,NC
436,CMS,False,0,,,Please STOP big government bureaucrats from imposing Socialistic Price Controls.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0330,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,SC
437,CMS,False,1,,,See attached file(s),CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2746,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,DC
438,CMS,False,0,,,Stand with our great President!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0900,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,PA
439,CMS,False,0,,,"Please leave our medical field alone.  Get out of the business of providing ""free"" everything to every citizen.  Its not in the constitution that YOU  took an oath to uphold.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2323,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,MS
440,CMS,False,0,,,"Please write your comment here.
No socialism in the united states no price fixing,for anything or theres gonna be a huge backlashp. Tell these marxists NO DEAL!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1706,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,MI
441,CMS,False,1,,,Eli Lilly and Company comments.  See attached file.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1211,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,IN
442,CMS,False,0,,,"Hello,
No Socialist Price Controls.
Thank you!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1541,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,TX
443,CMS,False,0,,,"Please reject price controls on medicines, and medical procedures. We want a free market not a government regulated market for medicines.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1031,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,OK
